Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127220,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.9,29.7,32.0,,,"4,931","(34.2047823866, -118.453126377)",UNHBEH,OBESITY,0644000,06037127220,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.0,25.2,26.7,,,"4,460","(34.2084004747, -118.469753472)",UNHBEH,OBESITY,0644000,06037127300,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,30.2,32.4,,,"5,818","(34.2108227419, -118.478685553)",UNHBEH,OBESITY,0644000,06037127400,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127520,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.8,30.6,32.8,,,"4,045","(34.2184163312, -118.46975108)",UNHBEH,OBESITY,0644000,06037127520,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127603,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,27.2,29.5,,,"2,938","(34.1957244802, -118.480002652)",UNHBEH,OBESITY,0644000,06037127603,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127604,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.0,26.9,29.0,,,"2,939","(34.1993150104, -118.47978796)",UNHBEH,OBESITY,0644000,06037127604,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127605,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,28.4,30.8,,,"3,549","(34.1902698708, -118.485831232)",UNHBEH,OBESITY,0644000,06037127605,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127606,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,28.6,30.8,,,"3,164","(34.1902662293, -118.477789078)",UNHBEH,OBESITY,0644000,06037127606,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127711,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,25.0,26.7,,,"3,356","(34.187958573, -118.469819511)",UNHBEH,OBESITY,0644000,06037127711,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127712,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,30.4,32.2,,,"2,991","(34.1974208266, -118.470078477)",UNHBEH,OBESITY,0644000,06037127712,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127803,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.1,27.9,30.1,,,"4,037","(34.1975155099, -118.453079936)",UNHBEH,OBESITY,0644000,06037127803,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127804,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.6,26.6,28.5,,,"3,933","(34.1974925908, -118.46182284)",UNHBEH,OBESITY,0644000,06037127804,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127805,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.8,26.9,28.6,,,"3,768","(34.1921962286, -118.457688886)",UNHBEH,OBESITY,0644000,06037127805,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127806,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,28.2,30.4,,,"3,447","(34.1885730464, -118.457235854)",UNHBEH,OBESITY,0644000,06037127806,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127910,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,29.3,31.7,,,"4,769","(34.197564963, -118.444362419)",UNHBEH,OBESITY,0644000,06037127910,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037127920,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.7,27.8,,,"4,100","(34.1975654804, -118.435622488)",UNHBEH,OBESITY,0644000,06037127920,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,24.8,26.4,,,"3,738","(34.1902993555, -118.435617396)",UNHBEH,OBESITY,0644000,06037128101,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.9,31.1,32.6,,,"4,795","(34.1902959693, -118.444350561)",UNHBEH,OBESITY,0644000,06037128102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128210,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.3,32.9,35.5,,,"4,822","(34.1835838017, -118.444345313)",UNHBEH,OBESITY,0644000,06037128210,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128220,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.6,27.9,,,"3,011","(34.1835533525, -118.435576663)",UNHBEH,OBESITY,0644000,06037128220,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128302,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,31.2,33.8,,,"4,688","(34.1838637298, -118.460536697)",UNHBEH,OBESITY,0644000,06037128302,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128303,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,34.8,37.7,,,"3,982","(34.1830757058, -118.452381269)",UNHBEH,OBESITY,0644000,06037128303,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.8,22.8,25.0,,,"4,114","(34.1765493565, -118.458852232)",UNHBEH,OBESITY,0644000,06037128400,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.8,23.4,,,"4,015","(34.1703043667, -118.444343873)",UNHBEH,OBESITY,0644000,06037128500,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128601,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,27.9,30.3,,,"4,288","(34.1784584169, -118.441082083)",UNHBEH,OBESITY,0644000,06037128601,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128602,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.4,22.1,,,"3,189","(34.1712144981, -118.435606312)",UNHBEH,OBESITY,0644000,06037128602,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128702,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.2,22.3,,,"5,639","(34.1602038841, -118.439892113)",UNHBEH,OBESITY,0644000,06037128702,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128801,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.1,20.3,22.0,,,"3,307","(34.1682377974, -118.465157282)",UNHBEH,OBESITY,0644000,06037128801,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128802,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.8,20.8,22.8,,,"4,325","(34.1684788225, -118.45525968)",UNHBEH,OBESITY,0644000,06037128802,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037128910,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.3,22.5,,,"4,083","(34.1616404713, -118.458269864)",UNHBEH,OBESITY,0644000,06037128910,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131010,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.3,26.2,28.3,,,"6,409","(34.2148312256, -118.540358181)",UNHBEH,OBESITY,0644000,06037131010,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131020,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,25.3,27.4,,,"5,698","(34.1993980595, -118.539935786)",UNHBEH,OBESITY,0644000,06037131020,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.6,24.3,,,"3,252","(34.214624581, -118.505623115)",UNHBEH,OBESITY,0644000,06037131100,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.8,24.7,,,"3,429","(34.2147263206, -118.514231046)",UNHBEH,OBESITY,0644000,06037131200,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.9,27.7,,,"4,902","(34.2146600692, -118.522963304)",UNHBEH,OBESITY,0644000,06037131300,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.4,23.4,25.3,,,"5,897","(34.2145917969, -118.5316957)",UNHBEH,OBESITY,0644000,06037131400,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.0,23.0,25.0,,,"5,494","(34.214265035, -118.553369754)",UNHBEH,OBESITY,0644000,06037131600,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131701,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,25.4,27.4,,,"4,541","(34.2046643686, -118.557890647)",UNHBEH,OBESITY,0644000,06037131701,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131702,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,24.8,27.1,,,"3,751","(34.2046935686, -118.548732075)",UNHBEH,OBESITY,0644000,06037131702,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.7,25.6,27.6,,,"5,341","(34.2047090839, -118.527307987)",UNHBEH,OBESITY,0644000,06037131800,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037131900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.7,24.8,26.6,,,"4,210","(34.2047192072, -118.509859338)",UNHBEH,OBESITY,0644000,06037131900,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.9,22.0,23.8,,,"3,202","(34.1920691762, -118.514195029)",UNHBEH,OBESITY,0644000,06037132001,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.2,26.3,,,"3,299","(34.1948952626, -118.507196223)",UNHBEH,OBESITY,0644000,06037132002,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.1,24.0,26.1,,,"4,259","(34.1902624666, -118.495655214)",UNHBEH,OBESITY,0644000,06037132101,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.4,26.0,,,"5,310","(34.2020957642, -118.497369113)",UNHBEH,OBESITY,0644000,06037132102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.1,26.1,28.1,,,"6,494","(34.1974432832, -118.527325296)",UNHBEH,OBESITY,0644000,06037132300,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132501,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,23.7,25.4,,,"3,763","(34.1974265522, -118.548705825)",UNHBEH,OBESITY,0644000,06037132501,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132502,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.1,26.1,28.0,,,"3,672","(34.190810869, -118.548450129)",UNHBEH,OBESITY,0644000,06037132502,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,28.9,31.2,,,"4,912","(34.1899650373, -118.526177582)",UNHBEH,OBESITY,0644000,06037132700,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037132900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.7,24.2,,,"3,461","(34.183476015, -118.527826288)",UNHBEH,OBESITY,0644000,06037132900,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037133000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.0,24.0,25.8,,,"4,449","(34.1953354274, -118.557733304)",UNHBEH,OBESITY,0644000,06037133000,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037133100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.4,24.4,,,"5,446","(34.1846167893, -118.544083718)",UNHBEH,OBESITY,0644000,06037133100,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,29.2,31.8,,,"3,765","(34.2017751784, -118.590647183)",UNHBEH,OBESITY,0644000,06037134001,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.7,24.7,26.5,,,"3,372","(34.201673831, -118.585633025)",UNHBEH,OBESITY,0644000,06037134002,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.8,23.9,25.7,,,"4,922","(34.2143035178, -118.566643267)",UNHBEH,OBESITY,0644000,06037134101,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134103,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,23.7,25.4,,,"4,193","(34.2162595067, -118.579904533)",UNHBEH,OBESITY,0644000,06037134103,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134104,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,21.9,23.7,,,"4,322","(34.2119534107, -118.575384748)",UNHBEH,OBESITY,0644000,06037134104,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.4,23.6,25.1,,,"4,270","(34.213619873, -118.591180118)",UNHBEH,OBESITY,0644000,06037134201,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134302,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.0,21.8,,,"3,732","(34.2142754589, -118.620512677)",UNHBEH,OBESITY,0644000,06037134302,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134303,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,21.4,22.7,,,"5,057","(34.203504274, -118.613484305)",UNHBEH,OBESITY,0644000,06037134303,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134304,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.9,21.9,23.8,,,"2,882","(34.2139331058, -118.610286797)",UNHBEH,OBESITY,0644000,06037134304,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134305,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.1,30.7,33.3,,,"3,847","(34.2176340224, -118.601695245)",UNHBEH,OBESITY,0644000,06037134305,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134306,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,22.2,24.1,,,"3,498","(34.2119147973, -118.601702076)",UNHBEH,OBESITY,0644000,06037134306,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134421,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,19.1,21.0,,,"3,941","(34.2020230909, -118.647139921)",UNHBEH,OBESITY,0644000,06037134421,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134422,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.3,22.0,,,"4,684","(34.2033575621, -118.63136768)",UNHBEH,OBESITY,0644000,06037134422,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134423,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.5,19.4,21.6,,,"3,414","(34.2140522629, -118.633433873)",UNHBEH,OBESITY,0644000,06037134423,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134424,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.7,16.7,18.9,,,"2,887","(34.2124811028, -118.653808952)",UNHBEH,OBESITY,0644000,06037134424,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134520,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,28.8,31.2,,,"5,453","(34.1973916838, -118.599330236)",UNHBEH,OBESITY,0644000,06037134520,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134521,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.7,29.5,31.9,,,"3,126","(34.2046284228, -118.595209853)",UNHBEH,OBESITY,0644000,06037134521,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134522,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,28.7,30.9,,,"3,954","(34.2046744401, -118.601718335)",UNHBEH,OBESITY,0644000,06037134522,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134710,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,28.8,31.4,,,"5,287","(34.2046306845, -118.579146875)",UNHBEH,OBESITY,0644000,06037134710,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134720,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.6,22.7,24.5,,,"4,594","(34.2046448544, -118.568812052)",UNHBEH,OBESITY,0644000,06037134720,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,23.1,25.0,,,"5,949","(34.1963034858, -118.571341973)",UNHBEH,OBESITY,0644000,06037134800,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134901,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.5,22.8,24.3,,,"3,069","(34.1868345331, -118.561106215)",UNHBEH,OBESITY,0644000,06037134901,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134903,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.7,20.6,22.7,,,"4,216","(34.1914580819, -118.592679393)",UNHBEH,OBESITY,0644000,06037134903,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134904,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.7,25.6,27.6,,,"4,338","(34.1911257579, -118.580534641)",UNHBEH,OBESITY,0644000,06037134904,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037134905,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.3,20.3,,,"2,819","(34.183358642, -118.584295467)",UNHBEH,OBESITY,0644000,06037134905,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.0,20.3,21.8,,,"3,513","(34.1885939623, -118.618946201)",UNHBEH,OBESITY,0644000,06037135102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135111,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.3,23.4,,,"2,967","(34.1923339043, -118.610322775)",UNHBEH,OBESITY,0644000,06037135111,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135113,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.9,20.6,,,"2,795","(34.181012757, -118.605958338)",UNHBEH,OBESITY,0644000,06037135113,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135114,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.7,20.5,,,"4,445","(34.1873412215, -118.603857216)",UNHBEH,OBESITY,0644000,06037135114,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.0,21.7,,,"2,620","(34.1883200873, -118.627442006)",UNHBEH,OBESITY,0644000,06037135201,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,20.0,21.6,,,"4,255","(34.1888181148, -118.636908397)",UNHBEH,OBESITY,0644000,06037135202,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037135203,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.5,22.3,,,"6,273","(34.1917396376, -118.656363782)",UNHBEH,OBESITY,0644000,06037135203,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137103,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.6,20.6,,,"4,199","(34.1744847257, -118.60134019)",UNHBEH,OBESITY,0644000,06037137103,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137104,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.5,20.4,22.6,,,"2,717","(34.17376055, -118.58494667)",UNHBEH,OBESITY,0644000,06037137104,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.7,20.7,22.8,,,"5,270","(34.17319139, -118.615139923)",UNHBEH,OBESITY,0644000,06037137201,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137301,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.6,19.3,21.9,,,"2,264","(34.1765325016, -118.633987004)",UNHBEH,OBESITY,0644000,06037137301,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137302,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.6,20.8,,,"4,338","(34.1773479883, -118.654195805)",UNHBEH,OBESITY,0644000,06037137302,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.3,22.6,,,"4,157","(34.1591393044, -118.61084023)",UNHBEH,OBESITY,0644000,06037137401,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.6,20.4,22.8,,,"5,364","(34.1554629186, -118.624948851)",UNHBEH,OBESITY,0644000,06037137402,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137501,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.5,19.5,21.5,,,"4,124","(34.1649321607, -118.576799049)",UNHBEH,OBESITY,0644000,06037137501,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137502,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.7,19.5,21.8,,,"4,202","(34.163451866, -118.597691589)",UNHBEH,OBESITY,0644000,06037137502,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037137504,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.2,18.0,20.5,,,"1,939","(34.1480391238, -118.572059257)",UNHBEH,OBESITY,0644000,06037137504,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037138000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,19.6,22.2,,,"4,484","(34.1488009702, -118.591050358)",UNHBEH,OBESITY,0644000,06037138000,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037139001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.5,20.4,22.6,,,"4,767","(34.1754113151, -118.511718091)",UNHBEH,OBESITY,0644000,06037139001,Obesity
