Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.9,20.7,,,"5,150","(47.6440559103, -122.352152194)",UNHBEH,OBESITY,5363000,53033006000,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,17.9,20.1,,,"4,796","(47.6448103124, -122.322183742)",UNHBEH,OBESITY,5363000,53033006100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.2,21.5,,,"3,848","(47.6393577941, -122.30071861)",UNHBEH,OBESITY,5363000,53033006200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.4,20.7,,,"4,962","(47.636204596, -122.275885393)",UNHBEH,OBESITY,5363000,53033006300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,19.2,21.6,,,"3,207","(47.6285398348, -122.304825856)",UNHBEH,OBESITY,5363000,53033006400,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.7,20.7,,,"4,157","(47.6309636446, -122.317757814)",UNHBEH,OBESITY,5363000,53033006500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.4,20.8,,,"3,540","(47.6329087523, -122.330005201)",UNHBEH,OBESITY,5363000,53033006600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,18.1,20.6,,,"6,544","(47.632226101, -122.344663797)",UNHBEH,OBESITY,5363000,53033006700,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.5,19.6,21.4,,,"2,834","(47.6360306786, -122.356465296)",UNHBEH,OBESITY,5363000,53033006800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033006900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.0,19.8,22.4,,,"4,080","(47.6343630222, -122.36697148)",UNHBEH,OBESITY,5363000,53033006900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.7,20.5,,,"6,959","(47.6282328594, -122.356806222)",UNHBEH,OBESITY,5363000,53033007000,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.3,20.4,22.3,,,"3,055","(47.6224442498, -122.357402012)",UNHBEH,OBESITY,5363000,53033007100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,19.4,21.3,,,"5,318","(47.619454091, -122.343117658)",UNHBEH,OBESITY,5363000,53033007200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.0,22.3,23.8,,,"4,668","(47.6199884065, -122.333516341)",UNHBEH,OBESITY,5363000,53033007300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.8,18.6,21.1,,,"4,115","(47.6229243667, -122.324658436)",UNHBEH,OBESITY,5363000,53033007401,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,22.2,24.3,,,"4,921","(47.6187607783, -122.324418839)",UNHBEH,OBESITY,5363000,53033007402,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.4,23.2,,,"6,282","(47.6183902726, -122.316886042)",UNHBEH,OBESITY,5363000,53033007500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,20.8,23.5,,,"3,498","(47.6218678085, -122.307585803)",UNHBEH,OBESITY,5363000,53033007600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.7,24.2,,,"4,476","(47.6191205396, -122.297351615)",UNHBEH,OBESITY,5363000,53033007700,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.7,23.2,,,"5,145","(47.6135716035, -122.279022669)",UNHBEH,OBESITY,5363000,53033007800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033007900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,22.3,24.1,,,"5,147","(47.614386595, -122.307672193)",UNHBEH,OBESITY,5363000,53033007900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,19.7,22.0,,,"5,588","(47.6149265662, -122.355141228)",UNHBEH,OBESITY,5363000,53033008001,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,25.9,28.0,,,"3,013","(47.6120870844, -122.345259193)",UNHBEH,OBESITY,5363000,53033008002,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.5,27.6,,,"4,070","(47.6062309611, -122.33923822)",UNHBEH,OBESITY,5363000,53033008100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.7,20.4,,,"3,280","(47.6103728723, -122.331941139)",UNHBEH,OBESITY,5363000,53033008200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.5,20.6,22.4,,,"2,505","(47.611817849, -122.328004252)",UNHBEH,OBESITY,5363000,53033008300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.0,21.9,,,"3,760","(47.6134675806, -122.323941963)",UNHBEH,OBESITY,5363000,53033008400,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,29.4,31.3,,,"4,341","(47.6051125357, -122.324946395)",UNHBEH,OBESITY,5363000,53033008500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.3,19.0,21.6,,,"5,055","(47.6071016562, -122.316689264)",UNHBEH,OBESITY,5363000,53033008600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.0,24.9,27.1,,,"3,843","(47.605923666, -122.307790972)",UNHBEH,OBESITY,5363000,53033008700,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.5,24.4,26.7,,,"3,503","(47.6073301, -122.297632377)",UNHBEH,OBESITY,5363000,53033008800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033008900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.3,23.3,25.4,,,"4,829","(47.5963973261, -122.284599271)",UNHBEH,OBESITY,5363000,53033008900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,22.4,24.0,,,"2,925","(47.598264189, -122.309097655)",UNHBEH,OBESITY,5363000,53033009000,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.6,20.8,22.4,,,"2,508","(47.5984232136, -122.321754376)",UNHBEH,OBESITY,5363000,53033009100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,29.1,31.0,,,"2,825","(47.6005201302, -122.334321409)",UNHBEH,OBESITY,5363000,53033009200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.4,24.8,25.9,,,"2,354","(47.5764278064, -122.330973144)",UNHBEH,OBESITY,5363000,53033009300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.7,21.8,23.7,,,"5,700","(47.58819261, -122.309867202)",UNHBEH,OBESITY,5363000,53033009400,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,22.8,25.0,,,"5,906","(47.5819753627, -122.28308001)",UNHBEH,OBESITY,5363000,53033009500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.2,23.8,,,"5,252","(47.5893778793, -122.387919141)",UNHBEH,OBESITY,5363000,53033009600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009701,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,20.8,23.5,,,"5,290","(47.5733367768, -122.410558261)",UNHBEH,OBESITY,5363000,53033009701,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009702,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.0,20.6,23.5,,,"5,173","(47.5719276594, -122.396010435)",UNHBEH,OBESITY,5363000,53033009702,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.3,23.4,,,"6,198","(47.5719550953, -122.383094045)",UNHBEH,OBESITY,5363000,53033009800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033009900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.6,23.5,,,"4,787","(47.5748881524, -122.360871687)",UNHBEH,OBESITY,5363000,53033009900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.6,22.9,24.2,,,"3,769","(47.567993331, -122.305027853)",UNHBEH,OBESITY,5363000,53033010001,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.5,19.7,21.3,,,"4,313","(47.5765790268, -122.309572766)",UNHBEH,OBESITY,5363000,53033010002,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.4,25.9,,,"6,553","(47.5668344146, -122.275474923)",UNHBEH,OBESITY,5363000,53033010100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.4,23.5,,,"4,835","(47.5537997248, -122.259244355)",UNHBEH,OBESITY,5363000,53033010200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.0,27.1,29.0,,,"5,940","(47.5541364991, -122.282639137)",UNHBEH,OBESITY,5363000,53033010300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.8,20.0,,,"4,432","(47.5532041451, -122.295637891)",UNHBEH,OBESITY,5363000,53033010401,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.5,17.8,19.1,,,"4,669","(47.5537877711, -122.310225765)",UNHBEH,OBESITY,5363000,53033010402,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,22.0,23.6,,,"6,342","(47.5574406397, -122.385549419)",UNHBEH,OBESITY,5363000,53033010500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,22.2,24.2,,,"7,310","(47.5480838818, -122.392197893)",UNHBEH,OBESITY,5363000,53033010600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010701,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,28.8,30.3,,,"3,385","(47.5428938438, -122.366043004)",UNHBEH,OBESITY,5363000,53033010701,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010702,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,29.6,31.9,,,"3,679","(47.5468043774, -122.373030215)",UNHBEH,OBESITY,5363000,53033010702,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,23.6,25.7,,,"4,596","(47.5480165196, -122.351573587)",UNHBEH,OBESITY,5363000,53033010800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033010900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,24.8,26.9,,,"1,287","(47.5421964785, -122.319706528)",UNHBEH,OBESITY,5363000,53033010900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,26.2,27.8,,,"4,534","(47.5383596661, -122.286204744)",UNHBEH,OBESITY,5363000,53033011001,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,22.0,23.2,,,"4,479","(47.5404142332, -122.298910205)",UNHBEH,OBESITY,5363000,53033011002,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.4,23.6,25.1,,,"4,390","(47.5394842433, -122.277372611)",UNHBEH,OBESITY,5363000,53033011101,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,23.6,25.4,,,"4,419","(47.5393699308, -122.259984057)",UNHBEH,OBESITY,5363000,53033011102,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,28.5,30.2,,,"3,873","(47.5290099398, -122.326223335)",UNHBEH,OBESITY,5363000,53033011200,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.6,22.6,24.5,,,"5,984","(47.5274305684, -122.344728536)",UNHBEH,OBESITY,5363000,53033011300,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.4,24.4,26.4,,,"4,027","(47.5297061648, -122.36202789)",UNHBEH,OBESITY,5363000,53033011401,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.5,25.8,27.3,,,"4,174","(47.5206653038, -122.364625321)",UNHBEH,OBESITY,5363000,53033011402,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,21.6,24.4,,,"4,191","(47.5301836258, -122.37553298)",UNHBEH,OBESITY,5363000,53033011500,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.0,23.5,,,"6,413","(47.5290566049, -122.390786623)",UNHBEH,OBESITY,5363000,53033011600,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,22.0,23.2,,,"5,538","(47.5201722813, -122.282851377)",UNHBEH,OBESITY,5363000,53033011700,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,30.3,32.0,,,"7,383","(47.5231438823, -122.2590323)",UNHBEH,OBESITY,5363000,53033011800,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033011900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,24.9,26.2,,,"7,108","(47.5084563719, -122.251967372)",UNHBEH,OBESITY,5363000,53033011900,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033012000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.7,24.6,,,"3,349","(47.5129290714, -122.380680857)",UNHBEH,OBESITY,5363000,53033012000,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033012100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,20.8,23.2,,,"2,681","(47.5067829001, -122.386999879)",UNHBEH,OBESITY,5363000,53033012100,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033026001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,24.3,26.9,,,106,"(47.5034959086, -122.245492605)",UNHBEH,OBESITY,5363000,53033026001,Obesity
2014,WA,Washington,Seattle,Census Tract,BRFSS,Unhealthy Behaviors,5363000-53033026500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.7,26.6,28.7,,,81,"(47.5173900561, -122.334279679)",UNHBEH,OBESITY,5363000,53033026500,Obesity
2014,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.8,30.6,31.0,,,"198,397","(47.2425411445, -122.45447391)",UNHBEH,OBESITY,5370000,,Obesity
2014,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,24.6,24.7,,,"198,397","(47.2425411445, -122.45447391)",UNHBEH,OBESITY,5370000,,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.0,28.2,,,"5,262","(47.2761203635, -122.454443062)",UNHBEH,OBESITY,5370000,53053060600,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.0,26.7,,,"1,793","(47.265949387, -122.408664055)",UNHBEH,OBESITY,5370000,53053060200,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.0,24.5,27.4,,,"3,357","(47.3085627847, -122.52543026)",UNHBEH,OBESITY,5370000,53053060300,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.4,25.8,29.0,,,"3,896","(47.2899058089, -122.485972133)",UNHBEH,OBESITY,5370000,53053060400,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,24.7,27.0,,,"3,923","(47.2752876887, -122.47606731)",UNHBEH,OBESITY,5370000,53053060500,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,23.1,26.0,,,"6,523","(47.2613730687, -122.478526664)",UNHBEH,OBESITY,5370000,53053060700,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,25.8,28.3,,,"4,940","(47.2655965288, -122.496346491)",UNHBEH,OBESITY,5370000,53053060800,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060903,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.7,27.3,30.0,,,"3,043","(47.2820191358, -122.528136267)",UNHBEH,OBESITY,5370000,53053060903,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060904,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,30.0,32.6,,,"5,015","(47.2808052538, -122.509931394)",UNHBEH,OBESITY,5370000,53053060904,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060905,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,27.0,29.3,,,"6,359","(47.2670759839, -122.532470273)",UNHBEH,OBESITY,5370000,53053060905,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053060906,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.0,26.6,29.2,,,"2,045","(47.2632971587, -122.509812936)",UNHBEH,OBESITY,5370000,53053060906,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061001,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.6,27.6,,,"3,791","(47.2531301536, -122.547890356)",UNHBEH,OBESITY,5370000,53053061001,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,29.1,31.0,,,"4,187","(47.2494402937, -122.522531849)",UNHBEH,OBESITY,5370000,53053061002,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,27.2,29.1,,,"6,200","(47.2456721032, -122.493977062)",UNHBEH,OBESITY,5370000,53053061100,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,29.3,31.7,,,"4,968","(47.2490843079, -122.474533153)",UNHBEH,OBESITY,5370000,53053061200,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.8,33.7,35.9,,,"4,808","(47.2500156262, -122.458996542)",UNHBEH,OBESITY,5370000,53053061300,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.9,40.2,41.6,,,"4,442","(47.2502437419, -122.448326452)",UNHBEH,OBESITY,5370000,53053061400,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.0,30.1,31.9,,,"4,742","(47.2621960696, -122.449450189)",UNHBEH,OBESITY,5370000,53053061500,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061601,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.5,32.1,34.7,,,"1,824","(47.2542283068, -122.440234627)",UNHBEH,OBESITY,5370000,53053061601,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061602,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,29.2,32.1,,,956,"(47.2401482764, -122.437742973)",UNHBEH,OBESITY,5370000,53053061602,Obesity
2014,WA,Washington,Tacoma,Census Tract,BRFSS,Unhealthy Behaviors,5370000-53053061700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,33.0,35.1,,,"4,578","(47.2386837505, -122.457824802)",UNHBEH,OBESITY,5370000,53053061700,Obesity
